"KEYWORDS_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Keyword,Keyword ID,Impressions,Clicks,Cost,Conversions,CTR,Day,First page CPC,First position CPC
custom mailing boxes,3627788436,1,0,0,0.00,0.00%,2022-04-12,0, --
mug printing,12187430,12,1,670000,1.00,8.33%,2022-04-13,0, --
logo on mugs,593849120,1,0,0,0.00,0.00%,2022-04-13,0, --
custom insulated tumblers,1097825585,1,0,0,0.00,0.00%,2022-04-13,0, --
get custom stickers printed,317215415038,1,0,0,0.00,0.00%,2022-04-13,0, --
print your label,430209791984,7,0,0,0.00,0.00%,2022-04-13,0, --
shipping packaging bags,337415397761,1,0,0,0.00,0.00%,2022-04-13,0, --
custom mailing boxes,3627788436,2,0,0,0.00,0.00%,2022-04-13,0, --
custom mugs cheap,296600967963,6,0,0,0.00,0.00%,2022-04-14,0, --
company branded mugs,350936339727,1,0,0,0.00,0.00%,2022-04-14,0, --
printed poly bag,12618810,3,0,0,0.00,0.00%,2022-04-14,0, --
printed labels,19311201,5,1,860000,1.00,20.00%,2022-04-14,0, --
print packaging,88772150,3,0,0,0.00,0.00%,2022-04-14,0, --
biodegradable mailing bags,6299271341,3,1,1140000,1.00,33.33%,2022-04-14,0, --
branded plastic bags,296029172119,2,1,1100000,1.00,50.00%,2022-04-15,0, --
moving boxes,10044880,3,0,0,0.00,0.00%,2022-04-15,0, --
custom shipping mailers,331078507421,2,0,0,0.00,0.00%,2022-04-15,0, --
eco food packaging,3194684424,3,0,0,0.00,0.00%,2022-04-16,0, --
takeout box,302055261337,2,0,0,0.00,0.00%,2022-04-16,0, --
custom printed t shirt bags,297522085148,1,0,0,0.00,0.00%,2022-04-16,0, --
eco poly bags,311909154875,2,0,0,0.00,0.00%,2022-04-16,0, --
custom mailing boxes,3627788436,1,0,0,0.00,0.00%,2022-04-16,0, --
custom printed wax paper,26500576674,3,0,0,0.00,0.00%,2022-04-17,0, --
restaurant paper supplies,298994669480,3,0,0,0.00,0.00%,2022-04-17,0, --
custom food containers,1227438514,5,0,0,0.00,0.00%,2022-04-17,0, --
get custom stickers printed,317215415038,1,0,0,0.00,0.00%,2022-04-17,0, --
print packaging,88772150,2,1,1120000,1.00,50.00%,2022-04-17,0, --
eco friendly packaging supplies,298190654319,3,1,1170000,1.00,33.33%,2022-04-17,0, --
takeaway cake boxes,296819226690,4,0,0,0.00,0.00%,2022-04-07,0, --
custom tags and labels,1741364232,7,0,0,0.00,0.00%,2022-04-07,0, --
label and print,298270366065,19,1,1010000,1.00,5.26%,2022-04-07,0, --
shipping bags,10993011,1,0,0,0.00,0.00%,2022-04-07,0, --
folding carton boxes,2101448925,1,0,0,0.00,0.00%,2022-04-07,0, --
custom packaging materials,297375217560,1,0,0,0.00,0.00%,2022-04-07,0, --
custom insulated lunch bags,298771665276,6,0,0,0.00,0.00%,2022-04-08,0, --
label and print,298270366065,11,0,0,0.00,0.00%,2022-04-08,0, --
custom poly bags,28539052,7,0,0,0.00,0.00%,2022-04-08,0, --
custom packaging materials,297375217560,1,0,0,0.00,0.00%,2022-04-08,0, --
personalized shot glasses,17884360,1,0,0,0.00,0.00%,2022-04-09,0, --
printed coffee cups,125669854,13,0,0,0.00,0.00%,2022-04-09,0, --
take out supplies,301620483031,6,1,750000,1.00,16.67%,2022-04-09,0, --
custom lunch box,298358757353,6,0,0,0.00,0.00%,2022-04-09,0, --
custom made tags,328470276364,6,1,1020000,1.00,16.67%,2022-04-09,0, --
personalized plastic bags,151615763,4,0,0,0.00,0.00%,2022-04-09,0, --
customized plastic cups,298180537823,8,0,0,0.00,0.00%,2022-04-10,0, --
custom packaging plastic bags,447288118765,3,0,0,0.00,0.00%,2022-04-10,0, --
custom label printer,17133296,3,0,0,0.00,0.00%,2022-04-10,0, --
custom poly bags,28539052,18,3,3250000,4.00,16.67%,2022-04-10,0, --
tamper resistant seal,297947540360,1,0,0,0.00,0.00%,2022-04-11,0, --
printed cups,10034236,14,0,0,0.00,0.00%,2022-04-11,0, --
personalized tumblers,544432166,10,0,0,0.00,0.00%,2022-04-11,0, --
custom insulated lunch bags,298771665276,4,0,0,0.00,0.00%,2022-04-11,0, --
disposable takeaway containers,298851015335,5,1,820000,1.00,20.00%,2022-04-11,0, --
sticker making companies,2344841677,3,0,0,0.00,0.00%,2022-04-11,0, --
label stickers for printing,296964536563,8,0,0,0.00,0.00%,2022-04-11,0, --
label and sticker printer,355501746709,7,0,0,0.00,0.00%,2022-04-11,0, --
shipping bags,10993011,1,0,0,0.00,0.00%,2022-04-11,0, --
printed resealable bags,297185792580,1,0,0,0.00,0.00%,2022-04-11,0, --
tamper resistant seal,297947540360,1,0,0,0.00,0.00%,2022-04-12,0, --
mug design,363833236,32,0,0,0.00,0.00%,2022-04-12,0, --
take out supplies,301620483031,3,1,850000,1.00,33.33%,2022-04-12,0, --
insulated tote bags,296150627180,55,0,0,0.00,0.00%,2022-04-12,0, --
t shirt bags,295545918470,7,0,0,0.00,0.00%,2022-04-12,0, --
shipping bags,10993011,1,1,1120000,1.00,100.00%,2022-04-12,0, --
custom design packaging,752781604,3,0,0,0.00,0.00%,2022-04-12,0, --
tamper evident,10008211,4,0,0,0.00,0.00%,2022-04-13,0, --
custom made coffee mugs,123248875,2,0,0,0.00,0.00%,2022-04-13,0, --
paper take out bags,5974627366,3,0,0,0.00,0.00%,2022-04-14,0, --
custom label printer,17133296,2,0,0,0.00,0.00%,2022-04-14,0, --
sustainable shipping packaging,372209668743,1,0,0,0.00,0.00%,2022-04-14,0, --
food paper supply,375655997496,11,1,790000,1.00,9.09%,2022-04-15,0, --
custom mugs,10115561,87,0,0,0.00,0.00%,2022-04-15,0, --
custom coffee mugs,24172830,9,0,0,0.00,0.00%,2022-04-15,0, --
personalized tumblers,544432166,2,0,0,0.00,0.00%,2022-04-15,0, --
takeaway food packaging,3310488424,3,0,0,0.00,0.00%,2022-04-15,0, --
take away boxes for food,315083797573,6,0,0,0.00,0.00%,2022-04-15,0, --
personalized mugs bulk,294737484856,1,0,0,0.00,0.00%,2022-04-16,0, --
insulated tote bags,296150627180,39,3,2260000,2.00,7.69%,2022-04-16,0, --
food brand packaging,590684818957,6,0,0,0.00,0.00%,2022-04-16,0, --
personalized shot glasses,17884360,1,1,720000,1.00,100.00%,2022-04-17,0, --
custom insulated lunch bags,298771665276,4,0,0,0.00,0.00%,2022-04-17,0, --
a label printer,337153513096,8,0,0,0.00,0.00%,2022-04-17,0, --
box packaging wholesale,320363848474,1,0,0,0.00,0.00%,2022-04-17,0, --
food paper supply,375655997496,10,1,690000,1.00,10.00%,2022-04-18,0, --
custom printed shot glasses,630153869,1,0,0,0.00,0.00%,2022-04-19,0, --
picnic thermal tote,33775476949,1,0,0,0.00,0.00%,2022-04-19,0, --
insulated tote bags,296150627180,63,1,780000,1.00,1.59%,2022-04-19,0, --
disposable takeaway containers,298851015335,2,0,0,0.00,0.00%,2022-04-19,0, --
label and sticker printer,355501746709,2,0,0,0.00,0.00%,2022-04-19,0, --
box packing,19970046,9,0,0,0.00,0.00%,2022-04-19,0, --
paper mailers,295633673426,2,2,2060000,1.00,100.00%,2022-04-19,0, --
custom lunch cooler,300514400107,1,0,0,0.00,0.00%,2022-04-20,0, --
take away boxes for food,315083797573,10,0,0,0.00,0.00%,2022-04-20,0, --
sticker making companies,2344841677,7,0,0,0.00,0.00%,2022-04-20,0, --
box packing,19970046,4,1,1010000,1.00,25.00%,2022-04-20,0, --
custom printed packaging,293584118,1,1,1000000,1.00,100.00%,2022-04-20,0, --
compostable mailers,422649443699,1,0,0,0.00,0.00%,2022-04-20,0, --
black shopping bags,14131980,5,0,0,0.00,0.00%,2022-04-21,0, --
personalized mugs bulk,294737484856,5,0,0,0.00,0.00%,2022-04-22,0, --
custom insulated lunch bags,298771665276,7,0,0,0.00,0.00%,2022-04-22,0, --
food brand packaging,590684818957,3,0,0,0.00,0.00%,2022-04-22,0, --
printed cups,10034236,9,0,0,0.00,0.00%,2022-04-23,0, --
mug online,10647766,191,2,1600000,1.00,1.05%,2022-04-23,0, --
insulated tote bags,296150627180,46,1,780000,0.00,2.17%,2022-04-23,0, --
custom lunch cooler,300514400107,5,0,0,0.00,0.00%,2022-04-23,0, --
best sticker printing,14424630649,2,0,0,0.00,0.00%,2022-04-23,0, --
eco friendly poly bags,489638315032,1,0,0,0.00,0.00%,2022-04-23,0, --
box packing,19970046,2,0,0,0.00,0.00%,2022-04-23,0, --
small plastic cup,305572345171,6,0,0,0.00,0.00%,2022-04-25,0, --
custom insulated lunch bags,298771665276,9,0,0,0.00,0.00%,2022-04-25,0, --
custom lunch cooler,300514400107,4,0,0,0.00,0.00%,2022-04-25,0, --
food brand packaging,590684818957,4,0,0,0.00,0.00%,2022-04-25,0, --
paper mailers,295633673426,1,0,0,0.00,0.00%,2022-04-25,0, --
disposable takeaway containers,298851015335,1,0,0,0.00,0.00%,2022-04-26,0, --
branded labels,295435309580,1,0,0,0.00,0.00%,2022-04-26,0, --
label stickers for printing,296964536563,3,0,0,0.00,0.00%,2022-04-26,0, --
folding carton boxes,2101448925,2,1,840000,1.00,50.00%,2022-04-26,0, --
custom tumblers,445766284,6,0,0,0.00,0.00%,2022-04-27,0, --
personalized mugs bulk,294737484856,4,0,0,0.00,0.00%,2022-04-27,0, --
disposable takeaway containers,298851015335,2,0,0,0.00,0.00%,2022-04-27,0, --
custom label printer,17133296,9,0,0,0.00,0.00%,2022-04-27,0, --
label stickers for printing,296964536563,3,0,0,0.00,0.00%,2022-04-27,0, --
mug design,363833236,17,0,0,0.00,0.00%,2022-04-28,0, --
poly woven bags,2783890816,2,0,0,0.00,0.00%,2022-04-28,0, --
sustainable shipping packaging,372209668743,1,0,0,0.00,0.00%,2022-04-28,0, --
customized plastic cups,298180537823,3,0,0,0.00,0.00%,2022-04-29,0, --
custom lunch box,298358757353,4,0,0,0.00,0.00%,2022-04-29,0, --
custom printed plastic bag,23934646,1,0,0,0.00,0.00%,2022-04-29,0, --
personalized plastic bags,151615763,1,0,0,0.00,0.00%,2022-04-29,0, --
custom mugs,10115561,45,0,0,0.00,0.00%,2022-04-30,0, --
printed coffee cups,125669854,3,0,0,0.00,0.00%,2022-04-30,0, --
promotional cooler bags,90514580,1,0,0,0.00,0.00%,2022-04-30,0, --
custom lunch box,298358757353,3,0,0,0.00,0.00%,2022-04-30,0, --
custom packaging plastic bags,447288118765,1,0,0,0.00,0.00%,2022-04-30,0, --
a label printer,337153513096,3,0,0,0.00,0.00%,2022-04-30,0, --
environmentally friendly food packaging,2013799299,3,1,670000,1.00,33.33%,2022-04-01,0, --
a label printer,337153513096,6,0,0,0.00,0.00%,2022-04-01,0, --
label and sticker printer,355501746709,8,0,0,0.00,0.00%,2022-04-01,0, --
custom poly bags,28539052,1,0,0,0.00,0.00%,2022-04-01,0, --
custom tumblers,445766284,15,0,0,0.00,0.00%,2022-04-02,0, --
personalized cooler tote,301307250453,2,0,0,0.00,0.00%,2022-04-02,0, --
biodegradable food containers,1132548569,2,0,0,0.00,0.00%,2022-04-02,0, --
personalized tumblers,544432166,15,0,0,0.00,0.00%,2022-04-03,0, --
small plastic cup,305572345171,4,0,0,0.00,0.00%,2022-04-03,0, --
promotional cooler bags,90514580,5,0,0,0.00,0.00%,2022-04-03,0, --
custom made tags,328470276364,1,0,0,0.00,0.00%,2022-04-03,0, --
custom printed greaseproof paper,300821878467,2,0,0,0.00,0.00%,2022-04-04,0, --
custom coffee cups,25717986,2,0,0,0.00,0.00%,2022-04-04,0, --
customized plastic cups,298180537823,4,1,1050000,1.00,25.00%,2022-04-04,0, --
small plastic cup,305572345171,5,1,1050000,1.00,20.00%,2022-04-04,0, --
take out supplies,301620483031,10,1,920000,1.00,10.00%,2022-04-04,0, --
sticker making companies,2344841677,1,0,0,0.00,0.00%,2022-04-04,0, --
custom printed packaging,293584118,2,0,0,0.00,0.00%,2022-04-04,0, --
custom printed greaseproof paper,300821878467,1,0,0,0.00,0.00%,2022-04-05,0, --
printed cups,10034236,7,1,870000,1.00,14.29%,2022-04-05,0, --
personalized mugs bulk,294737484856,6,0,0,0.00,0.00%,2022-04-05,0, --
custom packaging plastic bags,447288118765,9,0,0,0.00,0.00%,2022-04-05,0, --
environmentally friendly food packaging,2013799299,2,1,1050000,1.00,50.00%,2022-04-05,0, --
custom tags and labels,1741364232,17,0,0,0.00,0.00%,2022-04-05,0, --
custom design packaging,752781604,1,0,0,0.00,0.00%,2022-04-05,0, --
branded coffee cups,1213529396,2,0,0,0.00,0.00%,2022-04-06,0, --
small plastic cup,305572345171,5,0,0,0.00,0.00%,2022-04-06,0, --
personalized mugs bulk,294737484856,2,0,0,0.00,0.00%,2022-04-07,0, --
take out boxes,127340930,7,1,720000,1.00,14.29%,2022-04-07,0, --
custom insulated lunch bags,298771665276,4,0,0,0.00,0.00%,2022-04-07,0, --
environmentally friendly food packaging,2013799299,1,0,0,0.00,0.00%,2022-04-07,0, --
custom made tags,328470276364,3,0,0,0.00,0.00%,2022-04-07,0, --
printed coffee cups,125669854,8,0,0,0.00,0.00%,2022-04-08,0, --
take out cups,282983399,4,0,0,0.00,0.00%,2022-04-08,0, --
custom tags and labels,1741364232,4,0,0,0.00,0.00%,2022-04-08,0, --
eco friendly poly bags,489638315032,1,0,0,0.00,0.00%,2022-04-08,0, --
mug design,363833236,29,0,0,0.00,0.00%,2022-04-09,0, --
customized plastic cups,298180537823,4,0,0,0.00,0.00%,2022-04-09,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-09,0, --
plastic t shirt bags,488011180472,2,0,0,0.00,0.00%,2022-04-09,0, --
disposable takeaway containers,298851015335,1,0,0,0.00,0.00%,2022-04-09,0, --
food service paper,296134542139,2,0,0,0.00,0.00%,2022-04-10,0, --
printed coffee cups,125669854,15,0,0,0.00,0.00%,2022-04-10,0, --
small plastic cup,305572345171,2,0,0,0.00,0.00%,2022-04-10,0, --
label and print,298270366065,53,0,0,0.00,0.00%,2022-04-10,0, --
bulk poly bubble mailers,425113829195,1,0,0,0.00,0.00%,2022-04-10,0, --
mug online,10647766,217,1,730000,1.00,0.46%,2022-04-11,0, --
printed coffee cups,125669854,10,0,0,0.00,0.00%,2022-04-11,0, --
customized plastic cups,298180537823,2,0,0,0.00,0.00%,2022-04-11,0, --
logo printed coffee cups,354752594299,2,0,0,0.00,0.00%,2022-04-11,0, --
personalized plastic bags,151615763,4,0,0,0.00,0.00%,2022-04-11,0, --
custom label printer,17133296,13,0,0,0.00,0.00%,2022-04-12,0, --
custom poly bags,28539052,11,1,830000,1.00,9.09%,2022-04-12,0, --
eco friendly poly bags,489638315032,1,0,0,0.00,0.00%,2022-04-12,0, --
custom large coffee mugs,1493790223,2,0,0,0.00,0.00%,2022-04-13,0, --
small plastic cup,305572345171,3,0,0,0.00,0.00%,2022-04-13,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-13,0, --
custom printed plastic bag,23934646,2,0,0,0.00,0.00%,2022-04-13,0, --
plastic t shirt bags,488011180472,1,0,0,0.00,0.00%,2022-04-13,0, --
disposable takeaway containers,298851015335,4,0,0,0.00,0.00%,2022-04-13,0, --
take out cups,282983399,6,1,810000,1.00,16.67%,2022-04-14,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-14,0, --
custom printed plastic bag,23934646,3,0,0,0.00,0.00%,2022-04-14,0, --
custom packaging plastic bags,447288118765,6,0,0,0.00,0.00%,2022-04-14,0, --
personalised tape,297641209911,2,0,0,0.00,0.00%,2022-04-14,0, --
shipping bags,10993011,2,0,0,0.00,0.00%,2022-04-14,0, --
custom printed greaseproof paper,300821878467,2,0,0,0.00,0.00%,2022-04-15,0, --
custom packaging tape,1156218702,2,0,0,0.00,0.00%,2022-04-15,0, --
box packing,19970046,6,0,0,0.00,0.00%,2022-04-16,0, --
customized plastic cups,298180537823,1,0,0,0.00,0.00%,2022-04-17,0, --
take out boxes,127340930,8,0,0,0.00,0.00%,2022-04-17,0, --
take out supplies,301620483031,3,0,0,0.00,0.00%,2022-04-17,0, --
custom lunch box,298358757353,3,0,0,0.00,0.00%,2022-04-17,0, --
food brand packaging,590684818957,2,0,0,0.00,0.00%,2022-04-17,0, --
box packing,19970046,3,0,0,0.00,0.00%,2022-04-17,0, --
custom packaging plastic bags,447288118765,2,0,0,0.00,0.00%,2022-04-18,0, --
takeaway cake boxes,296819226690,4,1,760000,1.00,25.00%,2022-04-18,0, --
label stickers for printing,296964536563,4,0,0,0.00,0.00%,2022-04-18,0, --
box packing,19970046,3,0,0,0.00,0.00%,2022-04-18,0, --
printed coffee cups,125669854,6,0,0,0.00,0.00%,2022-04-19,0, --
custom insulated lunch bags,298771665276,1,0,0,0.00,0.00%,2022-04-19,0, --
food paper supply,375655997496,5,0,0,0.00,0.00%,2022-04-20,0, --
printed cups,10034236,8,0,0,0.00,0.00%,2022-04-20,0, --
mug design,363833236,30,0,0,0.00,0.00%,2022-04-20,0, --
customized plastic cups,298180537823,2,0,0,0.00,0.00%,2022-04-20,0, --
small plastic cup,305572345171,3,0,0,0.00,0.00%,2022-04-20,0, --
custom take out boxes,299629430321,1,0,0,0.00,0.00%,2022-04-20,0, --
personalized cooler tote,301307250453,3,0,0,0.00,0.00%,2022-04-20,0, --
plastic t shirt bags,488011180472,3,0,0,0.00,0.00%,2022-04-20,0, --
biodegradable food containers,1132548569,2,1,760000,1.00,50.00%,2022-04-20,0, --
custom made tags,328470276364,2,0,0,0.00,0.00%,2022-04-20,0, --
printed cups,10034236,4,0,0,0.00,0.00%,2022-04-21,0, --
small plastic cup,305572345171,6,0,0,0.00,0.00%,2022-04-21,0, --
personalized cooler tote,301307250453,5,0,0,0.00,0.00%,2022-04-21,0, --
takeaway cake boxes,296819226690,5,0,0,0.00,0.00%,2022-04-21,0, --
custom printed greaseproof paper,300821878467,2,0,0,0.00,0.00%,2022-04-22,0, --
food paper supply,375655997496,14,0,0,0.00,0.00%,2022-04-22,0, --
take out cups,282983399,5,0,0,0.00,0.00%,2022-04-22,0, --
plastic t shirt bags,488011180472,3,0,0,0.00,0.00%,2022-04-22,0, --
disposable food containers wholesale,296639492840,1,0,0,0.00,0.00%,2022-04-22,0, --
branded labels,295435309580,1,0,0,0.00,0.00%,2022-04-22,0, --
a label printer,337153513096,9,0,0,0.00,0.00%,2022-04-22,0, --
custom label printer,17133296,2,0,0,0.00,0.00%,2022-04-23,0, --
food paper supply,375655997496,4,0,0,0.00,0.00%,2022-04-24,0, --
personalized mugs bulk,294737484856,5,0,0,0.00,0.00%,2022-04-24,0, --
biodegradable food containers,1132548569,6,0,0,0.00,0.00%,2022-04-24,0, --
environmentally friendly food packaging,2013799299,1,0,0,0.00,0.00%,2022-04-24,0, --
custom packaging materials,297375217560,1,0,0,0.00,0.00%,2022-04-24,0, --
personalized shot glasses,17884360,1,0,0,0.00,0.00%,2022-04-25,0, --
take out supplies,301620483031,5,0,0,0.00,0.00%,2022-04-25,0, --
t shirt bags,295545918470,7,1,870000,1.00,14.29%,2022-04-25,0, --
plastic t shirt bags,488011180472,1,0,0,0.00,0.00%,2022-04-25,0, --
takeaway cake boxes,296819226690,3,0,0,0.00,0.00%,2022-04-25,0, --
custom poly bags,28539052,3,0,0,0.00,0.00%,2022-04-25,0, --
custom printed food boxes,320363852154,1,0,0,0.00,0.00%,2022-04-25,0, --
tamper evident,10008211,3,0,0,0.00,0.00%,2022-04-26,0, --
food service paper,296134542139,2,0,0,0.00,0.00%,2022-04-26,0, --
custom printed food paper,811677270187,3,0,0,0.00,0.00%,2022-04-26,0, --
picnic thermal tote,33775476949,1,0,0,0.00,0.00%,2022-04-26,0, --
custom insulated lunch bags,298771665276,5,0,0,0.00,0.00%,2022-04-26,0, --
biodegradable food containers,1132548569,5,1,870000,1.00,20.00%,2022-04-26,0, --
takeaway food packaging,3310488424,2,0,0,0.00,0.00%,2022-04-26,0, --
custom packaging tape,1156218702,7,0,0,0.00,0.00%,2022-04-26,0, --
label and sticker printer,355501746709,2,0,0,0.00,0.00%,2022-04-26,0, --
tamper evident,10008211,9,0,0,0.00,0.00%,2022-04-27,0, --
take out boxes,127340930,9,0,0,0.00,0.00%,2022-04-27,0, --
branded coffee mug,295644649893,9,0,0,0.00,0.00%,2022-04-23,0, --
cups printed with logo,299141445796,3,0,0,0.00,0.00%,2022-04-23,0, --
custom takeaway boxes,357622384301,2,0,0,0.00,0.00%,2022-04-23,0, --
take out food containers,113884443,14,3,2610000,4.00,21.43%,2022-04-23,0, --
black take out containers,488687031072,1,0,0,0.00,0.00%,2022-04-23,0, --
make your own label,297966494156,1,0,0,0.00,0.00%,2022-04-23,0, --
customised mugs,55113351,2,0,0,0.00,0.00%,2022-04-24,0, --
custom printed paper coffee cups,1273554821,2,0,0,0.00,0.00%,2022-04-24,0, --
take away containers,120761701,20,2,1660000,2.00,10.00%,2022-04-24,0, --
make your own label,297966494156,1,0,0,0.00,0.00%,2022-04-24,0, --
plastic bag companies,298453206137,1,0,0,0.00,0.00%,2022-04-24,0, --
personalize a mug,296600973043,2,0,0,0.00,0.00%,2022-04-25,0, --
plastic takeaway containers,163114073,4,0,0,0.00,0.00%,2022-04-25,0, --
food packaging containers wholesale,296639495400,5,0,0,0.00,0.00%,2022-04-25,0, --
custom bag packaging,13458883967,1,0,0,0.00,0.00%,2022-04-25,0, --
compostable plastic packaging,299202524128,11,0,0,0.00,0.00%,2022-04-25,0, --
personalize a mug,296600973043,3,0,0,0.00,0.00%,2022-04-26,0, --
paper food container,295501879133,6,0,0,0.00,0.00%,2022-04-26,0, --
poly bags,10001670,20,0,0,0.00,0.00%,2022-04-26,0, --
package supplies,165667344,44,5,4660000,4.00,11.36%,2022-04-26,0, --
bubble mailer envelopes,457204727,1,0,0,0.00,0.00%,2022-04-26,0, --
branded bubble mailers,898873177637,1,1,1260000,1.00,100.00%,2022-04-26,0, --
logo coffee cups,155183444,2,0,0,0.00,0.00%,2022-04-27,0, --
branded coffee mug,295644649893,2,0,0,0.00,0.00%,2022-04-27,0, --
custom lunch tote,321765167510,4,0,0,0.00,0.00%,2022-04-27,0, --
take away containers,120761701,14,0,0,0.00,0.00%,2022-04-27,0, --
sticker printing services,296726405211,11,1,980000,1.00,9.09%,2022-04-27,0, --
custom printed packaging bags,320363852354,4,1,820000,1.00,25.00%,2022-04-27,0, --
printed coffee mugs,23451050,2,0,0,0.00,0.00%,2022-04-28,0, --
personal mug,95235712,5,0,0,0.00,0.00%,2022-04-28,0, --
package supplies,165667344,35,2,1180000,2.00,5.71%,2022-04-28,0, --
poly mailers,20879122,1,0,0,0.00,0.00%,2022-04-28,0, --
custom printed disposable plastic cups,311482192732,2,0,0,0.00,0.00%,2022-04-29,0, --
take out food containers,113884443,4,1,680000,1.00,25.00%,2022-04-29,0, --
best label printer,32403456,1,0,0,0.00,0.00%,2022-04-29,0, --
buy shipping supplies,296084210320,1,1,990000,0.00,100.00%,2022-04-29,0, --
customised mugs,55113351,1,0,0,0.00,0.00%,2022-04-30,0, --
branded coffee mugs,372541183,3,0,0,0.00,0.00%,2022-04-30,0, --
order custom cups,297953637490,4,0,0,0.00,0.00%,2022-04-30,0, --
thermal tote,299979632765,1,0,0,0.00,0.00%,2022-04-30,0, --
